street,city,state,zipcode,latitude,longitude,license,expiration
43666 Sheephorn Rd,Big Bear Lake,CA,92315,34.2377207,-116.8584335,BCA-104757,1/25/2022
746 Silver Tip Dr,Big Bear,CA,92314,34.2385424,-116.8630237,BCA-105007,2/2/2022
40595 Simonds Dr,Big Bear Lake,CA,92315,34.2438281,-116.9160737,BCA-105354,4/12/2022
40609 Simonds Dr,Big Bear Lake,CA,92315,34.2439501,-116.9158552,BCA-102707,6/30/2021
40660 Simonds Dr,Big Bear Lake,CA,92315,34.2446173,-116.9148201,BCA-104143,11/7/2021
422 Dixie Ln,Big Bear Lake,CA,92315,34.245051,-116.9281957,BCA-102905,6/24/2021
443 Dixie Ln,Big Bear Lake,CA,92315,34.2446165,-116.9278621,BCA-105284,4/2/2022
444 Dixie Ln,Big Bear Lake,CA,92315,34.2446136,-116.9281727,BCA-103708,9/28/2021
40143 Dream St,Big Bear Lake,CA,92315,34.2419992,-116.9261601,BCA-102741,6/19/2021
188 Eagle Dr,Big Bear Lake,CA,92315,34.249099,-116.9012942,BCA-104347,11/16/2021
190 N Eagle Rd,Eagle,ID,83616,43.69673780000001,-116.3536062,BCA-103398,8/26/2021
42216 Eagle Ridge,Big Bear Lake,CA,92315,34.25628,-116.88162,BCA-105473,4/27/2022
42295 Eagle Ridge,Big Bear Lake,CA,92315,34.2571317,-116.8792783,BCA-104415,11/17/2021
42824 Eagles Flight Pl,Big Bear Lake,CA,92315,34.2547919,-116.8676828,BCA-102577,6/16/2021
585 Echo Ln,Big Bear Lake,CA,92315,34.2422746,-116.9454343,BCA-102710,6/5/2021
599 Echo Ln,Big Bear Lake,CA,92315,34.2420037,-116.9453883,BCA-104163,12/19/2021
119 Stony Creek Rd,Big Bear Lake,CA,92315,34.2504544,-116.8678898,BCA-104756,1/23/2022
340 Stony Creek Rd,Big Bear Lake,CA,92315,34.2557259,-116.8666244,BCA-103424,8/28/2021
569 Summit Blvd,Big Bear Lake,CA,92315,34.2418956,-116.8881355,BCA-103555,9/15/2021
569 Summit Blvd,Big Bear Lake,CA,92315,34.2418956,-116.8881355,BCA-104071,10/28/2021
667 Summit Blvd APT 1,Big Bear Lake,CA,92315,34.2402586,-116.8882019,BCA-105305,3/24/2022
690 Summit Blvd Unit A,Big Bear Lake,CA,92315,34.239833,-116.8887656,BCA-103409,5/28/2021
41477 Swan Dr,Big Bear Lake,CA,92315,34.2476968,-116.8970844,BCA-103886,10/23/2021
41771 Swan Dr,Big Bear Lake,CA,92315,34.2477639,-116.8908271,BCA-102846,7/1/2021
41816 Switzerland Dr,Big Bear Lake,CA,92315,34.2377745,-116.8898149,BCA-103317,8/27/2021
41588 Comstock Ln,Big Bear Lake,CA,92315,34.2408747,-116.894853,BCA-102626,7/24/2021
42770 Conifer Dr,Big Bear Lake,CA,92315,34.2424917,-116.8691668,BCA-104398,12/18/2021
872 Conklin Rd,Big Bear Lake,CA,92315,34.2367805,-116.8996609,BCA-104860,12/22/2021
42570 Constellation Dr,Big Bear Lake,CA,92315,34.2436985,-116.8735726,BCA-103595,10/7/2021
42656 Constellation Dr,Big Bear Lake,CA,92315,34.2437774,-116.8715983,BCA-102834,6/8/2021
652 Cottage Ln,Big Bear Lake,CA,92315,34.2408645,-116.9137045,BCA-105334,3/2/2022
42696 Cougar Rd,Big Bear Lake,CA,92315,34.2423356,-116.8708118,BCA-103848,11/20/2021
42728 Cougar Rd,Big Bear Lake,CA,92315,34.2422272,-116.8700756,BCA-103368,10/10/2021
42751 Cougar Rd,Big Bear Lake,CA,92315,34.241476,-116.869635,BCA-104646,12/8/2021
42778 Willow Ave,Big Bear Lake,CA,92315,34.2363118,-116.8688421,BCA-103784,11/8/2021
39050 Willow Landing Rd,Big Bear Lake,CA,92315,34.2406527,-116.9500801,BCA-104500,11/8/2021
39241 Willow Landing Rd,Big Bear Lake,CA,92315,34.2392163,-116.9459403,BCA-104811,2/22/2022
43565 Wolf Rd,Big Bear Lake,CA,92315,34.2350442,-116.8516689,BCA-103334,8/22/2021
43745 Wolf Rd,Big Bear Lake,CA,92315,34.232896,-116.8476193,BCA-102842,7/31/2021
43855 Wolf Rd,Big Bear Lake,CA,92315,34.2315994,-116.8453413,BCA-103919,10/15/2021
353 Wren Dr,Big Bear Lake,CA,92315,34.246164,-116.8960722,BCA-103760,10/21/2021
43578 Yosemite Dr,Big Bear Lake,CA,92315,34.2328751,-116.8513008,BCA-104286,3/21/2022
43803 Yosemite Dr,Big Bear Lake,CA,92315,34.2303578,-116.8464227,BCA-104618,12/8/2021
660 Lintner Rd,Big Bear Lake,CA,92315,34.2406847,-116.9351304,BCA-103260,9/17/2021
664 Marin Rd,Big Bear Lake,CA,92315,34.2406359,-116.9074247,BCA-103264,8/23/2021
707 Marina Rd,Russellville,AR,72802,35.306036,-93.176934,BCA-102567,6/4/2021
42557 La Cerena Ave,Big Bear Lake,CA,92315,34.2373604,-116.8737081,BCA-103930,11/5/2021
42770 La Cerena Ave,Big Bear Lake,CA,92315,34.2377095,-116.8689942,BCA-104469,11/23/2021
42765 La Placida Ave,Big Bear Lake,CA,92315,34.237937,-116.869132,BCA-104439,11/28/2021
42769 La Placida Ave,Big Bear Lake,CA,92315,34.2379358,-116.8690599,BCA-105275,2/25/2022
119 Lagunita Ln Unit A,Big Bear Lake,CA,92315,34.2506776,-116.9311743,BCA-105084,3/27/2022
122 Lagunita Ln,Big Bear Lake,CA,92315,34.2504947,-116.9311866,BCA-102825,6/17/2021
152 Lake Dr,Glen Spey,NY,12737,41.5185542,-74.83699969999999,BCA-104464,11/23/2021
42937 Monterey St,Big Bear Lake,CA,92315,34.240511,-116.8655661,BCA-104540,11/30/2021
42944 Monterey St,Big Bear Lake,CA,92315,34.240906,-116.865428,BCA-103227,9/4/2021
42965 Monterey St,Big Bear Lake,CA,92315,34.2404844,-116.8649387,BCA-103240,9/20/2021
43041 Monterey St,Big Bear Lake,CA,92315,34.2404784,-116.8633113,BCA-103183,9/16/2021
43078 Monterey St,Big Bear Lake,CA,92315,34.2408347,-116.862483,BCA-104031,11/3/2021
42851 Monterey St,Big Bear Lake,CA,92315,34.2407542,-116.8672686,BCA-105197,2/11/2022
42968 Monterey St,Big Bear Lake,CA,92315,34.2408581,-116.8647321,BCA-104222,12/4/2021
42675 Moonridge Rd,Big Bear,CA,92314,34.239741,-116.8712259,BCA-104914,2/8/2022
43250 Moonridge Rd,Big Bear Lake,CA,92315,34.2300056,-116.8585256,BCA-104306,11/17/2021
781 Mountain Sky Dr,Big Bear Lake,CA,92315,34.2381389,-116.886352,BCA-105349,3/2/2022
43132 Grizzly Ct,Big Bear Lake,CA,92315,34.239071,-116.861199,BCA-105196,2/11/2022
40180 Guinan Ln,Big Bear Lake,CA,92315,34.240431,-116.92547,BCA-103268,8/27/2021
42290 Heavenly Valley Rd,Big Bear Lake,CA,92315,34.2400912,-116.8793933,BCA-105216,3/13/2022
542 Highland Rd,Hinsdale,IL,60521,41.8046261,-87.9155145,BCA-103263,8/16/2021
40055 Hillcrest Dr,Big Bear Lake,CA,92315,34.2384394,-116.9282762,BCA-103394,8/26/2021
40157 Hillcrest Dr,Big Bear Lake,CA,92315,34.2373506,-116.926068,BCA-105090,3/14/2022
1362 Club View Dr #3,Big Bear,CA,92314,34.2276466,-116.8628972,BCA-103310,7/29/2021
41743 Tanager Dr,Big Bear Lake,CA,92315,34.2462983,-116.8915442,BCA-104390,12/18/2021
41785 Switzerland Dr,Big Bear Lake,CA,92315,34.2373298,-116.8905051,BCA-103249,8/13/2021
1287 Pigeon Rd,Big Bear,CA,92314,34.2288472,-116.8629341,BCA-104175,12/20/2021
42415 Avalon Rd,Big Bear Lake,CA,92315,34.24489,-116.876972,BCA-102290,5/5/2021
38789 Waterview Dr,Big Bear Lake,CA,92315,34.2450136,-116.9564046,BCA-102116,5/17/2021
41617 Brownie Ln,Big Bear Lake,CA,92315,34.2420435,-116.8939098,BCA-102405,4/11/2021
390 Canvasback Rd,Big Bear Lake,CA,92315,34.2457919,-116.9343024,BCA-102381,5/9/2021
383 Catalina Rd,Big Bear Lake,CA,92315,34.24551760000001,-116.8796924,BCA-102404,5/19/2021
473 Cienega Rd,Big Bear Lake,CA,92315,34.244408,-116.9437323,BCA-101685,4/9/2021
41935 Switzerland Dr APT 81,Big Bear Lake,CA,92315,34.2364536,-116.8853292,BCA-102302,4/24/2021
43586 Colusa Dr,Big Bear Lake,CA,92315,34.2339166,-116.8511972,BCA-102112,5/23/2021
39645 Lake Dr,Fawnskin,CA,92333,34.2471414,-116.9371084,BCA-102385,5/15/2021
880 Georgia St,Big Bear Lake,CA,92315,34.2366811,-116.9007651,BCA-102923,4/10/2021
418 Gibralter Rd,Big Bear Lake,CA,92315,34.2453487,-116.9233999,BCA-102284,5/12/2021
765 Summit Blvd APT 2,Big Bear Lake,CA,92315,34.2384359,-116.8882533,BCA-102211,5/7/2021
41935 Switzerland Dr # 108,Big Bear Lake,CA,92315,34.2360874,-116.8863231,BCA-102306,4/24/2021
41935 Switzerland Dr APT 111,Big Bear Lake,CA,92315,34.2363077,-116.8865776,BCA-102632,4/24/2021
1382 Lassen Ct,Big Bear Lake,CA,92315,34.2273079,-116.8566389,BCA-101922,4/17/2021
637 Marin Rd,Big Bear Lake,CA,92315,34.2411158,-116.9068841,BCA-102327,4/15/2021
42550 La Placida Ave,Big Bear Lake,CA,92315,34.238339,-116.873876,BCA-102364,5/15/2021
128 Lagunita Ln,Big Bear Lake,CA,92315,34.2503543,-116.9306683,BCA-102430,5/19/2021
42872 Monterey St,Big Bear Lake,CA,92315,34.2411542,-116.866981,BCA-102388,5/19/2021
43142 Plymouth Rd,Big Bear Lake,CA,92315,34.2379986,-116.8612291,BCA-102907,4/10/2021
472 Temple Ln,Big Bear Lake,CA,92315,34.2440303,-116.92455,BCA-102389,5/20/2021
723 Elm St,McKeesport,PA,15133,40.33055239999999,-79.8572671,BCA-102292,5/13/2021
781 Elm St,Big Bear Lake,CA,92315,34.237957,-116.874402,BCA-101688,4/17/2021
795 Elm St,Manchester,NH,03101,42.9895733,-71.4626347,BCA-102509,5/8/2021
125 Starvation Flats Rd,Big Bear Lake,CA,92315,34.2512227,-116.8787726,BCA-103425,5/2/2021
278 Oriole Dr,Big Bear Lake,CA,92315,34.2475557,-116.8976826,BCA-102336,5/18/2021
701 Golden W Dr,Big Bear Lake,CA,92315,34.2396178,-116.8891708,BCA-102384,5/13/2021
42972 Falls Ave,Big Bear Lake,CA,92315,34.2313649,-116.8645537,BCA-102463,5/22/2021
841 Silver Tip Dr,Big Bear Lake,CA,92315,34.236982,-116.8610565,BCA-102310,5/7/2021
41935 Switzerland Dr APT 112,Big Bear Lake,CA,92315,34.2363088,-116.8866769,BCA-102307,4/24/2021
700 Summit Blvd Unit B,Big Bear Lake,CA,92315,34.2396643,-116.8888027,BCA-102125,4/18/2021
42788 Fox Farm Rd,Big Bear Lake,CA,92315,34.2488056,-116.8686491,BCA-102249,5/15/2021
217 Cardinal Dr,Big Bear Lake,CA,92315,34.248414,-116.8943009,BCA-102390,5/20/2021
818 Georgia St,Vallejo,CA,94590,38.1012437,-122.2492183,BCA-102334,5/18/2021
43518 Ridgecrest Dr,Big Bear Lake,CA,92315,34.2304801,-116.8524052,BCA-102433,5/20/2021
43574 Sheephorn Rd,Big Bear Lake,CA,92315,34.2367306,-116.8568229,BCA-105390,5/4/2021
43215 Sunset Dr,Big Bear Lake,CA,92315,34.2361194,-116.8598025,BCA-102315,5/14/2021
41569 Swan Dr,Big Bear Lake,CA,92315,34.2479809,-116.8951981,BCA-102359,4/14/2021
41747 Comstock Ln,Big Bear Lake,CA,92315,34.2400679,-116.8917013,BCA-101901,4/23/2021
640 Conklin Rd,Big Bear Lake,CA,92315,34.240987,-116.8997529,BCA-102866,5/17/2021
42710 Constellation Dr,Big Bear Lake,CA,92315,34.2438102,-116.8705357,BCA-102335,5/18/2021
43575 Wolf Rd,Big Bear Lake,CA,92315,34.2349264,-116.8514849,BCA-102728,5/10/2021
668 Lintner Rd,Big Bear Lake,CA,92315,34.24057800000001,-116.9349004,BCA-102712,5/23/2021
40218 Guinan Ln,Big Bear Lake,CA,92315,34.2404764,-116.924596,BCA-102130,5/15/2021
599 Sahuaro Way,Big Bear Lake,CA,92315,34.2412452,-116.8650139,BCA-102447,4/9/2021
804 Elm St,Williamsburg,IA,52361,41.6586782,-92.0106959,BCA-102443,5/19/2021
42955 Encino Rd,Big Bear Lake,CA,92315,34.2398728,-116.8651979,BCA-102214,4/21/2021
43857 Canyon Crest Dr,Big Bear Lake,CA,92315,34.23080059999999,-116.8452262,BCA-101636,4/12/2021
42728 Cedar Ave,Big Bear Lake,CA,92315,34.2370989,-116.8699095,BCA-102286,5/5/2021
41935 Switzerland Dr # 124,Big Bear Lake,CA,92315,34.2360973,-116.8872891,BCA-102308,4/24/2021
41935 Switzerland Dr APT 24,Big Bear Lake,CA,92315,34.2364957,-116.8871365,BCA-102295,4/24/2021
755 Cienega Rd Unit A,Big Bear Lake,CA,92315,34.239406,-116.94102,BCA-102532,5/15/2021
40034 Lakeview Dr,Big Bear Lake,CA,92315,34.2474396,-116.9284372,BCA-102508,5/18/2021
40316 Lakeview Dr,Big Bear Lake,CA,92315,34.2442439,-116.9221118,BCA-102337,5/18/2021
208 Knoll Rd,Big Bear Lake,CA,92315,34.2490834,-116.9365564,BCA-102668,5/20/2021
103 Oriole Dr,Big Bear Lake,CA,92315,34.2508127,-116.8988098,BCA-102432,4/30/2021
41088 Maryland Rd,Big Bear Lake,CA,92315,34.2372616,-116.9056419,BCA-102379,5/7/2021
42705 Moonridge Rd Unit A,Big Bear Lake,CA,92315,34.2395521,-116.8704897,BCA-102234,4/25/2021
590 Summit Blvd Unit B,Big Bear Lake,CA,92315,34.2416887,-116.8887567,BCA-102445,5/19/2021
307 Oriole Dr,Big Bear Lake,CA,92315,34.2470161,-116.8971535,BCA-102257,4/14/2021
792 Pine Knot Ave,Big Bear Lake,CA,92315,34.2379343,-116.9123136,BCA-101428,4/17/2021
39305 Crest Ln,Big Bear Lake,CA,92315,34.2401464,-116.9445603,BCA-102089,4/16/2021
39184 Buckthorn Rd,Big Bear Lake,CA,92315,34.2441303,-116.9472052,BCA-102735,5/16/2021
41935 Switzerland Dr Apt 57,Big Bear Lake,CA,92315,34.2364775,-116.8859985,BCA-102300,4/24/2021
41992 Switzerland Dr,Big Bear Lake,CA,92315,34.2373757,-116.886042,BCA-101494,4/25/2021
616 Talmadge St,Eau Claire,WI,54701,44.8104765,-91.4918046,BCA-102600,5/20/2021
468 Jeffries Rd,Big Bear Lake,CA,92315,34.2441332,-116.9017773,BCA-104209,5/1/2021
944 Knickerbocker Rd,Big Bear Lake,CA,92315,34.2354183,-116.9103806,BCA-102350,5/12/2021
643 Knight Ave,Big Bear Lake,CA,92315,34.2409324,-116.9039511,BCA-102285,5/3/2021
619 Golden W Dr,Big Bear Lake,CA,92315,34.2411295,-116.8890787,BCA-102287,5/5/2021
41193 Swallow Dr,Big Bear Lake,CA,92315,34.2523246,-116.9030655,BCA-102266,5/3/2021
797 Switzerland Pl,Big Bear Lake,CA,92315,34.2379696,-116.890183,BCA-102599,5/23/2021
688 Main St,Hingham,MA,02043,42.2104305,-70.8833159,BCA-102408,5/18/2021
42625 La Placida Ave,Big Bear Lake,CA,92315,34.237972,-116.8722382,BCA-102441,5/5/2021
41191 Pennsylvania Ave,Big Bear Lake,CA,92315,34.2388158,-116.9036636,BCA-102264,5/17/2021
42578 Cedar Ave,Big Bear Lake,CA,92315,34.2370085,-116.8732505,BCA-102243,5/3/2021
1002 Cherry Ln,New Bern,NC,28562,35.1132595,-77.0774246,BCA-102152,5/3/2021
41935 Switzerland Dr,Big Bear Lake,CA,92315,34.2367465,-116.8873221,BCA-102297,4/24/2021
41935 Switzerland Dr APT 3,Big Bear Lake,CA,92315,34.2370878,-116.8872466,BCA-102293,4/24/2021
895 Knight Ave,Big Bear Lake,CA,92315,34.23630199999999,-116.9040777,BCA-103730,10/7/2021
771 Outlook Ln,Big Bear Lake,CA,92315,34.2383907,-116.9189375,BCA-102406,5/22/2021
41704 Park Ave,Big Bear Lake,CA,92315,34.2450625,-116.8922074,BCA-102012,5/12/2021
256 Eureka Dr,Big Bear Lake,CA,92315,34.2479131,-116.8985567,BCA-102638,5/7/2021
142 Finch Dr,Big Bear Lake,CA,92315,34.2498735,-116.9007421,BCA-102105,4/28/2021
43897 Yosemite Dr,Big Bear Lake,CA,92315,34.2297763,-116.8444439,BCA-102333,5/8/2021
40592 Simonds Dr # 2,Big Bear Lake,CA,92315,34.2440837,-116.9164247,BCA-101900,4/20/2021
499 Woodland St,Dallas,GA,30157,33.940528,-84.7598932,BCA-101829,4/29/2021
1298 Pigeon Rd,Big Bear Lake,CA,92315,34.2286293,-116.8632998,BCA-102637,5/10/2021
39733 Forest Rd,Big Bear Lake,CA,92315,34.2479463,-116.9354064,BCA-102382,5/10/2021
39922 Forest Rd,Big Bear Lake,CA,92315,34.2461318,-116.9309903,BCA-101485,4/26/2021
609 Temple Ln,Big Bear Lake,CA,92315,34.2416186,-116.9231699,BCA-102268,5/19/2021
814 Crestwood Dr,Big Bear Lake,CA,92315,34.2375662,-116.886088,BCA-101720,4/17/2021
42824 Cedar Ave,Big Bear Lake,CA,92315,34.2369993,-116.8678208,BCA-102313,5/3/2021
39039 Bayview Ln,Big Bear Lake,CA,92315,34.2410999,-116.950402,BCA-105413,5/1/2021
41935 Switzerland Dr APT 49,Big Bear Lake,CA,92315,34.2368674,-116.8864657,BCA-102299,4/24/2021
1377 Club View Dr #18,Big Bear Lake,CA,92315,34.2265075,-116.8629971,BCA-102460,5/21/2021
397 Glenwood Dr,Big Bear Lake,CA,92315,34.2564055,-116.8698915,BCA-102171,4/13/2021
42518 Gold Rush Dr,Big Bear Lake,CA,92315,34.2512243,-116.8744469,BCA-102391,5/20/2021
43689 Ridgecrest Dr,Big Bear Lake,CA,92315,34.2254455,-116.849322,BCA-102192,5/3/2021
781 Tomahawk Dr,Big Bear Lake,CA,92315,34.23815140000001,-116.8871923,BCA-102157,4/22/2021
700 Summit Blvd Unit A,Big Bear Lake,CA,92315,34.2396643,-116.8888027,BCA-102124,4/18/2021
40261 Mahanoy Ln,Big Bear Lake,CA,92315,34.2413709,-116.9236644,BCA-102431,5/16/2021
154 Lagunita Ln,Big Bear Lake,CA,92315,34.2497854,-116.9294876,BCA-102462,5/21/2021
41401 Lahontan Dr,Big Bear Lake,CA,92315,34.2453732,-116.8987407,BCA-102479,5/21/2021
508 Highland Rd,Ithaca,NY,14850,42.462351,-76.490223,BCA-102586,5/17/2021
39789 Forest Rd,Big Bear Lake,CA,92315,34.2469408,-116.9342104,BCA-102225,5/18/2021
440 Tennessee Ln,Big Bear Lake,CA,92315,34.2446817,-116.9275861,BCA-102283,5/2/2021
42733 Cedar Ave,Big Bear Lake,CA,92315,34.236645,-116.869834,BCA-102733,5/6/2021
562 Cienega Rd,Big Bear Lake,CA,92315,34.2426641,-116.9444683,BCA-102446,5/12/2021
41935 Switzerland Dr Apt 27,Big Bear Lake,CA,92315,34.2366028,-116.8871348,BCA-102296,4/24/2021
41935 Switzerland Dr APT 91,Big Bear Lake,CA,92315,34.2360801,-116.8856118,BCA-102153,5/23/2021
41935 Switzerland Dr APT 13,Big Bear Lake,CA,92315,34.2369129,-116.8868489,BCA-102294,4/24/2021
41431 Comstock Ln,Big Bear Lake,CA,92315,34.24024,-116.8982513,BCA-102360,4/10/2021
336 Knight Ave UNIT A,Big Bear Lake,CA,92315,34.2465652,-116.9041442,BCA-102551,5/11/2021
523 Paine Ct,Big Bear Lake,CA,92315,34.2431078,-116.916926,BCA-102601,5/19/2021
43690 Ridgecrest Dr,Big Bear Lake,CA,92315,34.2254329,-116.8488618,BCA-102094,4/9/2021
299 Eureka Dr,Big Bear Lake,CA,92315,34.2471761,-116.8980966,BCA-102891,5/21/2021
41961 Evergreen Dr,Big Bear Lake,CA,92315,34.2393709,-116.8866747,BCA-102254,5/19/2021
42923 Falls Ave,Big Bear Lake,CA,92315,34.2309785,-116.8656587,BCA-102442,5/8/2021
43345 Sheephorn Rd,Big Bear Lake,CA,92315,34.2356535,-116.8566504,BCA-101951,4/13/2021
590 Summit Blvd Unit A,Big Bear Lake,CA,92315,34.2416887,-116.8887567,BCA-102444,5/19/2021
42792 Cougar Rd,Big Bear Lake,CA,92315,34.2417362,-116.8687411,BCA-102521,5/19/2021
447 Windsong Pl,Big Bear Lake,CA,92315,34.2575204,-116.8795083,BCA-102510,5/23/2021
40192 Guinan Ln,Big Bear Lake,CA,92315,34.2404266,-116.925148,BCA-102452,5/21/2021
